Statistic Label,Month,Driving Test Categories,Driving Test Centre,UNIT,Pass Rate,Number of Tests
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Athlone, Co. Westmeath",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Ballina, Co. Mayo",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Birr, Co. Offaly",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Birr (County Arms Hotel), Co. Offaly",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Buncrana, Co. Donegal",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Carlow, Co. Carlow",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Carlow Talbot Hotel, Co. Carlow",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Carrick On Shannon, Co. Leitrim",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Castlebar, Co. Mayo",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Cavan, Co. Cavan",%,96.2,26.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Charlestown (Dublin), Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Clifden, Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Clonmel, Co. Tipperary",%,75.0,4.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Cork (Ballincollig), Co. Cork",%,71.7,57.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Cork (Wilton), Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Donegal, Co. Donegal",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Drogheda, Co. Louth",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Dun Laoghaire / Deansgrange, Co. Dublin",%,70.4,36.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Dundalk, Co. Louth",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Dungarvan, Co. Waterford",%,42.9,12.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Ennis, Co. Clare",%,81.8,11.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Finglas, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Galway (Carnmore), Co. Galway",%,81.8,13.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Galway (Westside), Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Gorey, Co. Wexford",%,92.3,14.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Kilkenny (Govt Buildings), Co. Kilkenny",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,50.0,5.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Killarney, Co. Kerry",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Killester, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Kilrush, Co. Clare",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Letterkenny, Co. Donegal",%,57.1,7.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Limerick - Castlemungret, Co. Limerick",%,63.6,24.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Limerick - Woodview, Co. Limerick",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Limerick (Roxboro), Co. Limerick",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Longford, Co. Longford",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Loughrea, Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Mallow, Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Mallow (Cork Racecourse Mallow), Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Monaghan, Co. Monaghan",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Mulhuddart, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Mulhuddart (Carlton Hotel), Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Mulhuddart Maple House, Co. Dublin",%,51.3,50.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Mullingar, Co. Westmeath",%,75.0,14.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Naas, Co. Kildare",%,66.7,48.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Navan, Co. Meath",%,84.6,15.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Nenagh, Co. Tipperary",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Newcastle West, Co. Limerick",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Newcastle West (Longcourt House Hotel), Co. Limerick",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Portlaoise, Co. Laois",%,50.0,5.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Portlaoise (Maldron Hotel), Co. Laois",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Raheny, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Roscommon, Co. Roscommon",%,66.7,17.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Shannon, Co. Clare",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Skibbereen, Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Sligo, Co. Sligo",%,100.0,4.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Tallaght, Co. Dublin",%,77.8,24.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Thurles, Co. Tipperary",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Tipperary, Co. Tipperary",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Tralee, Co. Kerry",%,66.7,14.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Tralee (HGV's), Co. Kerry",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Tuam, Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Tullamore, Co. Offaly",%,65.0,24.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Waterford, Co. Waterford",%,66.7,10.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Wexford, Co. Wexford",%,42.9,8.0
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Wicklow, Co. Wicklow",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Galway (Clybaun Hotel), Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Sandyford, Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Southgate, Co. Louth",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category A (Motorcycle All),"Mitchelstown, Co. Cork",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category C (Truck),All driving test centres,%,71.5,423.0
Driving Test Pass Rate,2024 July,Category C (Truck),"Athlone, Co. Westmeath",%,58.3,12.0
Driving Test Pass Rate,2024 July,Category C (Truck),"Ballina, Co. Mayo",%,100.0,2.0
Driving Test Pass Rate,2024 July,Category C (Truck),"Birr, Co. Offaly",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category C (Truck),"Birr (County Arms Hotel), Co. Offaly",%,66.7,3.0
Driving Test Pass Rate,2024 July,Category C (Truck),"Buncrana, Co. Donegal",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category C (Truck),"Carlow, Co. Carlow",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category C (Truck),"Carlow Talbot Hotel, Co. Carlow",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category C (Truck),"Carrick On Shannon, Co. Leitrim",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category C (Truck),"Castlebar, Co. Mayo",%,81.8,23.0
Driving Test Pass Rate,2024 July,Category C (Truck),"Cavan, Co. Cavan",%,66.7,9.0
Driving Test Pass Rate,2024 July,Category C (Truck),"Charlestown (Dublin), Co. Dublin",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category C (Truck),"Clifden, Co. Galway",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category C (Truck),"Clonmel, Co. Tipperary",%,NaN,NaN
Driving Test Pass Rate,2024 July,Category C (Truck),"Cork (Ballincollig), Co. Cork",%,53.9,13.0
