Statistic Label,Month,Driving Test Categories,Driving Test Centre,UNIT,Pass Rate,Number of Tests
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Clifden, Co. Galway",%,62.5,36
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Clonmel, Co. Tipperary",%,60.1,187
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Cork (Ballincollig), Co. Cork",%,,
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Cork (St. Finbarr's GAA Club Togher), Co. Cork",%,,
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Cork (Wilton), Co. Cork",%,47.8,917
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Donegal, Co. Donegal",%,42.9,102
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Drogheda, Co. Louth",%,,
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Dun Laoghaire / Deansgrange, Co. Dublin",%,52.6,450
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Dundalk, Co. Louth",%,46.3,601
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Dungarvan, Co. Waterford",%,40,122
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Ennis, Co. Clare",%,53.9,188
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Finglas, Co. Dublin",%,40,948
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Galway (Carnmore), Co. Galway",%,47.1,177
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Galway (Westside), Co. Galway",%,60.3,280
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Gorey, Co. Wexford",%,57.9,249
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Kilkenny (Govt Buildings), Co. Kilkenny",%,57.4,106
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Kilkenny (O'Loughlin Gaels), Co. Kilkenny",%,52.2,50
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Killarney, Co. Kerry",%,56.9,175
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Killester, Co. Dublin",%,51.4,312
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Kilrush, Co. Clare",%,57.9,62
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Letterkenny, Co. Donegal",%,53.5,212
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Limerick - Castlemungret, Co. Limerick",%,61.2,302
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Limerick - Woodview, Co. Limerick",%,56.8,166
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Limerick (Roxboro), Co. Limerick",%,,
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Longford, Co. Longford",%,59.8,130
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Loughrea, Co. Galway",%,63.1,283
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Loughrea (Lough Rea Hotel & Spa), Co. Galway",%,,
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Mallow, Co. Cork",%,,
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Mallow (Cork Racecourse Mallow), Co. Cork",%,54.6,235
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Monaghan, Co. Monaghan",%,59.1,135
Driving Test Pass Rate,2023 April,Category B (Car or light van),"Mulhuddart, Co. Dublin",%,49.9,398
